orgs_score,article_name,abstract,jstor_url,year,journal_title,edited_filename
0,Occupational Mobility in Industrial Societies: A Comparative Analysis of Differential Access to Occupational Ranks in Seventeen Countries,"Using a set of national-sample data on occupational status change in a cross-section of 17 countries, we examined the hypothesized relationship between ""level of industrialization"" (measured by per capita energy consumption) and the circulatory rate of occupational mobility (defined in terms of the nonmanual-manual-farm classification). Results of the analysis indicated that cross-sectional variations in the rate of circulatory mobility per se were unrelated to the energy-consumption measure. Insofar as the rate of observed mobility covaried with energy consumption, it was because of historical features of the structure of production in the several countries--specifically, the extent to which productivity involved a large labor-intensive agricultural sector during the time of the fathers and the extent to which the structure of production (as represented in the distribution of occupational ranks) changed during the interval of the father-son comparisons.",https://www.jstor.org/stable/2094256,1971,American Sociological Review,10.2307_2094256
0,Formal Theory and Informal Analysis,None,https://www.jstor.org/stable/2095154,1978,American Sociological Review,10.2307_2095154
0,Interaction Preludes to Role Setting: Exploratory Local Action,"In most settings, roles are given and role behavior is a salient ideal for retaining status. Yet in settings that admit only like actors, coveted roles often can only be acquired through interaction. During the interaction prelude to role setting, claiming a coveted role through unilateral role behavior is strategically vulnerable. A distinct action ideal, called local action, is needed to avoid role claims until there is evidence a claimed role will be conferred. Ironically, local action suppresses role differentiation when used by both sides in interaction. The exchange of local actions yields a self-perpetuating prelude, or stable balance, between actors who each seek coveted roles that would put the other in less desirable complementary roles. Local action thereby provides an explanation for balanced reciprocity and casts new light on balance as a purely local phenomenon. No longer must generalized role behavior (i.e., the norm of reciprocity) be invoked where roles are not given. The coexistence of two salient ideals (local action and role behavior) should alert us to discontinuities in behavior as settings and ideals change, as well as to the pockets of ambiguity that are a part of larger role structures.",https://www.jstor.org/stable/2095896,1985,American Sociological Review,10.2307_2095896
0,Collective Action and Network Structure,"I develop and analyze a mathematical model describing the relationship between individual contributions to a collective good and the network of social relations that makes these contributions interdependent. Starting from the assumption that actors respond to the contributions of others because of efficacy concerns and norms of fairness, I derive predictions about the impact of network structure on total contributions. Network density and size influence collective action outcomes in dramatically different ways, depending on the structural position of those who make unconditional contributions. Moreover, these effects are highly nonlinear, suggesting that the impact of social ties on collective action may be quite sensitive to mobilization contexts.",https://www.jstor.org/stable/2095965,1978,American Sociological Review,10.2307_2095965
0,Affect and Social Exchange: Satisfaction in Power-Dependence Relations,"Recent theory and research on social exchange neglects a central concern of early exchange theorists: the satisfaction of actors with their relations. I apply the framework of contemporary exchange theory to the analysis of satisfaction using data from a series of experiments on power in exchange networks. I investigate four main questions: (1) how the base of power (reward or punishment) affects the relation between outcomes and satisfaction; (2) how within- and between-relation outcome comparisons affect satisfaction in negatively-connected exchange networks; (3) how dynamic exchange processes, net of exchange outcomes, affect satisfaction; and (4) how actors' positions of power affect each of these relations. Based on a theoretical analysis of how the structure, process, and outcomes of exchange should affect actors' expectations, I test predictions of their effects on satisfaction. The results provide substantial support for the hypotheses.",https://www.jstor.org/stable/2096269,1978,American Sociological Review,10.2307_2096269
0,Prejudice as a Response to Perceived Group Threat: Population Composition and Anti-Immigrant and Racial Prejudice in Europe,"Following the work of Blumer (1958), I extend and test a theory of prejudice based on perceived threats to dominant racial or national groups by subordinate groups. Perceived threat is hypothesized to be a function of economic conditions and of the size of the subordinate group relative to the dominant group. I test the group-threat theory using a multilevel model that combines population data with survey results on attitudes towards immigrants and racial minorities from Eurobarometer Survey 30. ""Group threat"" explains most of the variation in average prejudice scores across the 12 countries in the sample and has a small but statistically significant effect on the influence of certain individual-level variables on prejudice. These results demonstrate the importance of perceived intergroup threat in the formation of prejudicial attitudes and suggest a re-interpretation of past findings on the relations between individual characteristics and expressions of prejudice.",https://www.jstor.org/stable/2096296,1978,American Sociological Review,10.2307_2096296
0,Collective Bargaining and Faculty Compensation: Faculty as a New Working Class,"This article assesses the impact of the unionization of faculties on the average salary and compensation of faculty members in four-year colleges and universities generally and in public and private institutions separately. A multivariate model that included other institutional characteristics apt to affect the association between unionization and faculty remuneration was tested with data on 1,194 four-year colleges and universities. We found that collective bargaining has been more effective in public institutions than in private institutions, as predicted by recent discussions of public sector unionization and the ""new working class."" We also found that differences in the missions of institutions, the institutions' ability to pay, and regional values had significant effects on faculty remuneration. Finally, we discuss how organizational structure and institutional environment affect the economic worth of faculties.",https://www.jstor.org/stable/2112560,1980,Sociology of Education,10.2307_2112560
0,Academic Performance of Black High School Students under Different Conditions of Contact with White Peers,"The relationship between class racial composition and academic outcomes for black students is examined under a variety of conditions. These conditions include different degrees of friendship with whites, different characteristics of white peers (parents' education, academic values, IQ), and different characteristics of the black students' themselves. Data were obtained from samples of black students and white students in all 11 public high schools of Indianapolis, Indiana. Measures of academic outcomes include students' effort, grades, and achievement scores. Contrary to much of the thinking in the literature, attending predominately white classes did not benefit black students most when their white peers came from high-status families or had high academic values. Rather, attending mostly-white classes was associated with higher effort among blacks whose peers were from lower-education families and were not academically oriented. However, the impact of interracial contact on academic outcomes for blacks was small.",https://www.jstor.org/stable/2112577,1977,Sociology of Education,10.2307_2112577
0,A Theory of Market Transition: From Redistribution to Markets in State Socialism,"State socialist redistributive economies are characterized by the allocation and distribution of goods through central planning. This paper develops a theory of market transition which argues that, in reforming socialist economies, the transition from redistributive to market coordination shifts sources of power and privilege to favor direct producers relative to redistributors. The shift improves incentives for direct producers, stimulates the growth of private markets, and provides to entrepreneurs an alternative path for socioeconomic mobility. A set of hypotheses test the market transition theory with household- and village-level data.",https://www.jstor.org/stable/2117747,1975,American Sociological Review,10.2307_2117747
0,Response to Schaefer,None,https://www.jstor.org/stable/2136393,1982,Journal of Health and Social Behavior,10.2307_2136393
0,Social Bonding Theory and Adolescent Cigarette Smoking: A Longitudinal Analysis,"The viability of a social bonding explanation of adolescent cigarette smoking is examined within a longitudinal design. The research is based on a two-wave panel study of 1405 students in grades 7 through 12. The results generally support the hypothesis that adolescents' ties to aspects of conventional society are important in constraining deviant behavior. Specifically, beliefs and commitment to education were found to have the strongest constraining effect. However, other variables originally identified in the perspective were not negatively related to cigarette smoking. The significance of the results for our understanding of both adolescent cigarette smoking and social bonding theory is discussed.",https://www.jstor.org/stable/2136400,1983,Journal of Health and Social Behavior,10.2307_2136400
0,Explanations of Bias in Psychiatric Case-Finding Instruments,"The low validity of psychiatric case finding instruments has often been noted, but its sources have rarely been studied. Assuming that the empirical explanation of bias is useful for the improvement of these instruments, we have explored several hypotheses of bias using a sample of 300 new psychiatric patients. Our findings support the hypotheses that two sources of invalidity in psychiatric case-finding instruments are the social acceptability of the items of the instruments and the interviewers' judgments (interns and residents in psychiatry) regarding the clinical importance of the items. We have suggested that the direction of psychiatric research should now turn from documenting the existence of bias in systematic diagnostic procedures to explaining its sources so as to speed the development of better procedures.",https://www.jstor.org/stable/2136468,1976,Journal of Health and Social Behavior,10.2307_2136468
0,On the Widespread Acceptance of Dubious Medical Findings,"The medical research institution is analyzed within a sociology of science framework and from a social psychological perspective. As an exemplar, a published study by Bierman (1976) concerning a treatment for genital herpes is explored in detail. Despite serious methodological flaws and ambiguities in the Bierman study, there has been widespread acceptance of the findings within both the medical and lay communities. Societal, medical, and personal implications of such practices are discussed.",https://www.jstor.org/stable/2136657,1985,Journal of Health and Social Behavior,10.2307_2136657
0,Labor Markets and Help-Seeking: A Test of the Employment Security Hypothesis,"The hypothesis that job insecurity, engendered by the oversupply of labor, is a predictor of seeking help for psychological problems is derived from concepts drawn from sociology, management science, and psychology. The hypothesis is tested with data describing approximately 3,850 principal wage earners interviewed over a four-year period in the Los Angeles-Long Beach metropolitan area. Results suggest that job insecurity increases the likelihood of considering seeking help and of actually seeking help. The effect withstands controlling for most known person-level predictors of help-seeking including symptoms of psychological distress and social support.",https://www.jstor.org/stable/2136747,1986,Journal of Health and Social Behavior,10.2307_2136747
0,Gender Differences in Health Risks and Physical Symptoms Among the Homeless,"Gender differences in health risks and symptoms are compared for a survey sample of 100 homeless persons and for the general population. Homeless men appear at greater risk of exhibiting symptoms. Nonetheless, homeless women report more symptoms, a result consistent with general population trends. Predisposing illnesses were the most accurate predictors of the number of reported symptoms, but gender explained a significant amount of variation in reported symptoms after other health risks were controlled. The findings inform the debate on the relative importance of biological factors, acquired risks, illness perception and behavior, and reporting bias in explaining why women report more symptoms in survey research. It appears likely that female reporting bias and gender differences in illness perception are underestimated in general population surveys because even under extreme conditions, men are less likely than women to report symptoms.",https://www.jstor.org/stable/2136798,1987,Journal of Health and Social Behavior,10.2307_2136798
0,"Mental Health, Social Relations, and Social Selection: A Longitudinal Analysis","A wide body of literature documents the effect of social networks and social supports on mental health. Fewer studies, however, have examined the reciprocal effect of mental health on social relationships. This problem is examined using data from a national panel survey of adults aged 20-64. For the sample as a whole, support was found for a social selection process, since psychological distress predicted decreases in primary, but not secondary, social relationships. The extent of primary relationships also were found to be associated with subsequent distress, providing evidence that the relationship between mental health and social environment may be transactional. When examined separately by gender, males but not females were found to be vulnerable to the process of social selection, supporting the hypothesis that the expression of distress is less role-appropriate for men and therefore more likely to invite social sanctions. Social causation effects also were observed only among males.",https://www.jstor.org/stable/2137107,1980,Journal of Health and Social Behavior,10.2307_2137107
0,Social Support from Friends and Psychological Distress Among Elderly Persons: Moderator Effects of Age,"In this study, the relationships among age, sex, friend support, and psychological distress are examined among elderly persons. Structural equation modeling and a longitudinal design are used to examine direct, indirect, and moderator (interaction) effects over a 22-month interval. Findings suggest that different causal processes operate among persons over the age of 70 (old-old) and those 50 to 70 years (young-old); the cross-lagged effects of friend support on distress and of distress on friend support are only observed in the older group. Compared to the young-old, the old-old receive less friend support at time 2 (T2) if they experienced psychological distress at time 1 (T1), and the old-old are more distressed at T2 if they received low levels of support at T1. As a result of this age interaction, the total effects of sex on distress and support at T2 are twice as large in the sample of old-old persons as in the sample of young-old persons. Such findings suggest that the old-old in general and old-old men in particular are especially vulnerable to psychological distress when losing friend support, and to lose friend support when experiencing psychological distress. Implications of these and other findings are discussed.",https://www.jstor.org/stable/2137201,1993,Journal of Health and Social Behavior,10.2307_2137201
0,Cultural Anchors and the Organization of Differences: A Multi-method Analysis of LGBT Marches on Washington,"Social scientists describe culture as either coherent or incoherent and political dissent as either unifying or divisive. This article moves beyond such dichotomies. Content, historical, and network analyses of public debates on how to organize four lesbian, gay, bisexual, and transgender (LGBT) Washington marches provide evidence for an integrative position. Rather than just describe consistencies or contradictions, we contend that the key analytic challenge is to explain the organization of differences. We propose one way of doing this using the mechanism of a cultural anchor. Within and across marches, a small collection of ideas remains fixed in the national conversation, yet in a way that allows activists to address their internal diversity and respond to unfolding historical events. These results suggest that activists do not simply organize around their similarities but, through cultural anchors, they use their commonalities to build a thinly coherent foundation that can also support their differences. Situated at the nexus of culture, social movements, sexualities, and networks, this article demonstrates how the anchoring mechanism works in the context of LGBT political organizing.",https://www.jstor.org/stable/23018942,2011,American Sociological Review,10.2307_23018942
0,WOMAN'S STATUS IN SOCIALISTIC AND CAPITALISTIC COUNTRIES (II),"The aim of the article is to determine whether analyses of available statistical data show substantial differences in women's situations in socialistic countries in comparison with capitalistic ones. Part one of the article presents general demographic data such as population by sex and age, marital status, maternity, and female-male education in socialistic and capitalistic countries. In part two the writer makes detailed comparisons between female nad male professional activity, and discusses women's and men's crime and suicide rates. Women's professional activity is a little higher in socialistic countries than in capitalistic ones. A more thorough analysis shows that this difference is due to women's very high participation in agriculture, in socialistic countries—in comparison with women's mostly low agricultural activity in capitalistic countries. Statistical data from many countries, and some detailed figures from Poland (as an example) indicate that the high supremacy of men, especially in the field of economic activity still exists in both systems. The general, final conclusion is that available statistical data do not indicate that women's situations in capitalistic and socialistic countries differ substantially. The analyses indirectly suggest, that ""Women's emancipation and/or liberation is still far-away from being a social reality, both in capitalistic and socialistic countries.""",https://www.jstor.org/stable/23027020,1971,International Journal of Sociology of the Family,10.2307_23027020
0,THE CHINESE-CANADIAN FAMILIES OF TORONTO IN 1970'S,"Based on interviews with 42 respondents, the paper attempts to examine their family life such as patterns of interactions, importance of family, intrafamilial relationships, decision-making process, and ideal family system. The findings unequivocally indicate that Chinese-Canadian families are structurally similar to the prevailing pattern of nuclear family. However, the intrafamilial relationships and interactions are intimate, frequent, and intense. Questions are raised as to the observed changes which are in contrast to a somewhat stereotypic image of Chinese families being ""large, extended, and patriachial.""",https://www.jstor.org/stable/23027082,1982,International Journal of Sociology of the Family,10.2307_23027082
0,GENDER DIFFERENCES IN EXPRESSIONS OF SEXUALITY: A SOCIOBIOLOGICAL INTERPRETATION,"Previous research has emphasized the importance of social learning in the development of gender role behaviors. An alternative interpretation, particularly in regard to expressions of sexuality, is that men and women may have different strategies to insure their own reproductive success. This paper reviews six ways (sexual focus, sexual behaviors, sexual partners, primping and makeup, sexual aggression/pacificity, and payment for sex) in which the genders differ in expressing their sexuality and suggests a possible sociobiological origin for these differences.",https://www.jstor.org/stable/23027750,1986,International Journal of Sociology of the Family,10.2307_23027750
0,THE CONTINUITY OF VIOLENCE IN THE STAGES OF THE SHI-SHI MOVEMENT OF NINETEENTH-CENTURY JAPAN,"Some scholars place violence as prominent in an early stage of a social movement, whereas others argue that violence is characteristic of a later stage. This paper addresses the question of whether there is a specific movement stage that is particularly characterized by violence through an analysis of the shi-shi movement (1858-1864). The shi-shi movement helped create the revolutionary situation which culminated in Japan's Meiji Restoration (1868). Violence was prominent and consequential in the shi-shi movement and was found throughout the career of the movement. This study of a single case is by no means sufficient to claim primacy over existing models of the place of violence in social movements. The shi-shi movement, however, significantly varies from theoretical models that link violent actions to a specific movement stage.",https://www.jstor.org/stable/23252141,1997,Social Thought & Research,10.2307_23252141
0,DRAMATURGY AND POLITICAL MYSTIFICATION: POLITICAL LIFE IN THE UNITED STATES,None,https://www.jstor.org/stable/23252765,1985,Mid-American Review of Sociology,10.2307_23252765
0,ECONOMIC TRANSFORMATIONS AND THE PROCESSING OF HYPERACTIVE SCHOOL CHILDREN,"Hyperactive behavior as a medically defined social problem is examined, in order to emphasize the role of political economy as it applies to social problems research. Much of the research on hyperkinesis tends to adopt an ahistorical, symbolic interactionist perspective and fails to account for the structural bases of social control practices. Structural (economic and legal) determinants are examined which influenced the emergence and development of hyperactive behavior as a social problem. The implications for other medically defined social problems are suggested.",https://www.jstor.org/stable/23252975,1985,Mid-American Review of Sociology,10.2307_23252975
0,Christmas: An American Paradox,"This is a speculative investigation of an extremely complex social phenomenon, Christmas. It asks why the traditional Incarnation feast has been overwhelmed by intense commercial cooptation and economic rationalization. In pursuit of some of the roots of this institutionalized activity an effort is made to grasp the place of economic surplus (those goods left over after basic subsistence needs have been cared for) in human society. Religious control and direction of surplus, sacredly interpreted, produced a complex of ethical postulates aimed at development of restraints on practices considered as self-aggrandizing in a material way. Pre-Christian and Christian practices up to the Reformation seem to be as one on this issue. The Reformation and movements which arose in conjunction with it seem to have revised this ancient system of material restraint. Modern Christmas appears to be a manifestation of a new complex of attitudes regarding use of economic surplus. Gift-giving is central and conjecturally considered as a phenomenon which reveals some of the meaning of this national period of festivity; festivity aimed at honoring the productiveness of the American economic system. There is also an attempt made to judge the power of the 'work ethic' as a fundamental construct involved in the processes of the American culture's magnification of Christmas as its greatest moment of prodigal exuberance.",https://www.jstor.org/stable/23261799,1977,Humboldt Journal of Social Relations,10.2307_23261799
0,TOWARD A FORMAL STATEMENT OF HOMANS' SOCIAL EXCHANGE PROPOSITIONS,"A formal restatement of Homans' social exchange propositions is suggested as necessary in order to assess the predictive accuracy of the theory. Several issues of formal theory construction (e.g., types of terms and statements, rules of derivation) are discussed. Previous criticisms of Homans' propositions as tautological and untestable are discounted. However, a reassessment of Homans' propositions requires the specification of units of analysis, temporal relations between variables, and operational definitions of the value concept.",https://www.jstor.org/stable/23262144,1977,Humboldt Journal of Social Relations,10.2307_23262144
0,Satire and Dissent in the Age of Billionaires,None,https://www.jstor.org/stable/23350302,2012,Social Research,10.2307_23350302
0,For a postcolonial sociology,"Postcolonial theory has enjoyed wide influence in the humanities but it has left sociology comparatively unscathed. Does this mean that postcolonial theory is not relevant to sociology? Focusing upon social theory and historical sociology in particular, this article considers if and how postcolonial theory in the humanities might be imported into North American sociology. It argues that postcolonial theory offers a substantial critique of sociology because it alerts us to sociology's tendency to analytically bifurcate social relations. The article also suggests that a postcolonial sociology can overcome these problems by incorporating relational social theories to give new accounts of modernity. Rather than simply studying non-Western postcolonial societies or only examining colonialism, this approach insists upon the interactional constitution of social units, processes, and practices across space. To illustrate, the article draws upon relational theories (actor-network theory and field theory) to offer postcolonial accounts of two conventional research areas in historical sociology: the industrial revolution in England and the French Revolution.",external-fulltext-any,2013,Theory and Society,10.2307_23362893
0,"Subverting Sociologic? Two Annotated Poems for a More Literary, Poetic Sociology","While literature and sociology are separately signifying, discursive practices, their use in unison has been limited to either the sociology of literature or a sociology through literature. This article, while demonstrating these two approaches as doubly mistaken, innovates — with two annotated poems — a more or most literary, poetic sociology where the self-deconstructive writing that happens in the event of a poem, undergoes a destructive mutation being contaminated by the social: they cannot be sundered in annotation, cannot be gleaned from a unity a priori. Then, are we prepared to subvert the sociologic of sociological texts and themes through poetic sociology in the classroom? The moment is here.",https://www.jstor.org/stable/23621026,2013,Sociological Bulletin,10.2307_23621026
0,Thinking Inside and Outside of the Circle of Kings: Reflections on the Comparative and Performative Practice of Southeast Asian Studies,"Evaluations of the success, viability, and future of Southeast Asian studies in the United States have long been characterized by pessimis, and also by a set of deeply rooted assumptions about what an area studies programme is supposed to be and what it requires to be successful. These assumptions concern not just institutional issues, but conceptions of what makes a region a proper unit for scholarly analysis, conceptions that invariably hinge on explicit or implicit comparisons to other regions. In this essay, I reverse the gaze of such evaluations by turning some of O.W. Wolter's classic notions about Southeast Asian cultures back upon the practice of Southeast Asianists, and by reversing some of the comparisons that are often used to demarcate Southeast Asia as both as distinctive region and a distinctively weak subject for successful area studies. Rather than accept such abstract and a priori notions about what Southeast Asian studies must be and what must be wrong with it, I propose instead a much more expansive, inclusive, and flexible definition of the field based upon the way it is practised in particular places and times. Such a performative model of Southeast Asian studies can take students, pedagogy, diaspora, and diverse transnational flows into account, while emphasizing all the more the importance of Southeast Asia as a field of scholarly and institutional collaboration.",https://www.jstor.org/stable/23654345,2005,Asian Journal of Social Science,10.2307_23654345
0,"Exploring Practical Horizons of Beyond Sociology: Structure, Agency, and Strategy among Tenants in India","A theoretical orientation toward 'strategies' is proposed in this paper. This theoretical approach suggests that we study both the context for immediate decision-making and the broader context in which reflection and deliberation occur. Whilst these are very broad concerns, the paper itself is based on fieldwork about land rental relationships in rural South India. The paper introduces strategies as a solution to the theorists' dilemma of choice vs. constraints. We treat tenants (as both households and as individual agents) in their structural contexts whilst respecting the complexity and co-mutuality of their agency. The strategies that people use involve an orientation to current and future events, including possible events which are imagined or which could happen. Both structural relationships and concrete past incidents act as reference points for decisions made today in a given relationship. The strategies of tenants include being pliable vis-à-vis landlords but some tenants make this conditional upon landlords' proper behaviour. Agents negotiate and enforce proper behaviour and, thus, both create and change the system of norms that exists. In Macintyre's terms (1985), the virtues intrinsic to the socio-economic practices are continually being re-worked. The theory of strategies reframes 'virtue' in dynamic structure-and-agency terms. Agents are not simply individuals. The debate about rational choice vs. holism can be augmented by looking at agency supra-individualistically. The strategy of a household is an emergent property of the household as an agent. It includes detailed first-order strategies along with more reflective second-order strategies which reconcile goals in the education, migration, household work, and marriage domains. The paper is, thus, interdisciplinary and contributes to sociology, while pluralistically drawing upon other disciplines.",https://www.jstor.org/stable/23655204,2009,Asian Journal of Social Science,10.2307_23655204
0,Communists like us: Ethnicized modernity and the idea of 'the West' in the Soviet Union,"This article offers a portrait of communism in the USSR as an ethnicized form of modernity; a form defined in relation to the idea of 'the West'. First, I introduce the 'racialized modernity' thesis and suggest that notions of race and racialization are neither adequate nor appropriate categories to apply to the reification of modernity in the USSR. I then turn to western views of Russia, emphasizing the role accorded to Russians of the 'not quite European' Europeans. These two sections provide the background to a discussion of the development of an ethnopolitical form of communist modernity — a form in which the proletariat was simultaneously an ethnic and political category — which is introduced in the rest of the article. Section six is somewhat different, charting the abandonment of the communist vision. The so-called 'return to Europe', although a supposedly stalled and certainly an ambiguous process, is presented here in terms of the reanimation of western and Russian myths of communism as a non-European 'hiatus' in Russian history. Central to this process is the ethnic othering of communism through its representation as an Asian contamination of western tradition.",https://www.jstor.org/stable/23890186,2002,Ethnicities,10.2307_23890186
0,"Immigration, social cohesion, and naturalization","The standard appeal to social cohesion in relation to immigration concerns admittance and residence. But social cohesion is sometimes also invoked as a relevant concern in relation to the attainment of citizenship in the state through naturalization. Many western states have recently tightened conditions for naturalization and introduced tougher language requirements and knowledge of society tests. The article discusses how concerns for social cohesion might function as a part of justifications of such restrictive naturalization requirements. It argues that standard concerns with generalized social trust do not connect with issues of naturalization at all. Other conceptions of social cohesion are either politically controversial, problematic as part of the justification of stricter naturalization requirements, or in fact justify less demanding naturalization requirements.",https://www.jstor.org/stable/23890262,2010,Ethnicities,10.2307_23890262
0,SOCIAL CAPITAL IN THE PHILIPPINES: RESULTS FROM A NATIONAL SURVEY,"Two major notions of social capital, namely networks and trust, take center stage in this review of findings from a national survey conducted by the Social Weather Stations. The major findings fall into three general themes: first, the pervasiveness in Philippine society of network contacts with close family and friends, or bonding social capital; second, the paucity of associational ties, or bridging social capital, among adult Filipinos; and third, the asymmetry of social capital, in that those who bond more and trust more are more likely to come from the ranks of the privileged. These findings suggest that discussions on social capital, in concept and practice, must take into account the sociological forces that lay down the blueprints for distributing scarce goods in society.",https://www.jstor.org/stable/23898129,2005,Philippine Sociological Review,10.2307_23898129
0,Changing the Discourse on Return Migrants: Cosmopolitanism and the Reintegration of Return Filipino Migrant Domestic Workers,"Recent literature on cosmopolitanism have begun to examine its emergence among the working classes, taking into account their increased transnational mobility in a globalized world. Labor migrants in particular have been seen to acquire cosmopolitan sensibilities in the course of migration as contact zones and cultural exchanges multiply. This paper presents a grounded attempt in approaching the concept of cosmopolitanism as it is negotiated in the return and reintegration of Filipino migrant domestic workers. It highlights the spatialization of cosmopolitanism as returnees find that cosmopolitan identities cannot easily be transplanted in their home countries. Migrant domestic workers are able to practice cosmopolitanism abroad, even within the context of capitalist-labor relations, in their consumption of cultural products and participation in class-based leisure activities within the context of a developed country, and in their cultural learning. However, the practice of cosmopolitanism in return has been constrained by place. Interviewees return to villages and not to cities, and the need to readapt to the norms and values of the community as well as the desire to be reintegrated, have led to a realignment of identities in favor of household and community expectations, although interviewees still construct themselves as more 'modern' and 'foreign' in their ways. This paper argues that the recognition of return migrant domestic workers as cosmopolitan would not only provide a more nuanced picture of reintegration needs but would also harness their ideas for the development of their communities.",https://www.jstor.org/stable/23902930,2008,Philippine Sociological Review,10.2307_23902930
0,Ethnography and global processes,None,https://www.jstor.org/stable/24047754,2001,Ethnography,10.2307_24047754
0,From Regional Histories to Histories of the Regions and Beyond,None,https://www.jstor.org/stable/24372934,2015,Social Scientist,10.2307_24372934
0,Embodying Risk: Managing Father–child Intimacy and the Display of Nudity in Families,"This article interrogates how parents manage public—private practices of father—child intimacy and how the dis/embodied male impacts on the display of nudity in families. Drawing on empirical research, it examines some of the tensions which crystallise around intimate fatherhood and the meanings and practices of family photography. Focusing on the visual and how this can shed light on different dimensions of everyday experience, it explores how parents set boundaries around notions of decency and adjudge appropriate behaviour, with particular attention to the (in) significance of children's age and the impact of class and social context. Notwithstanding cultural changes which prize intimate fatherhood, the management of masculinity and the paternal body remain a source of anxiety. This article interrogates how gender and ideas of 'risk management' are shaping embodied interactions between fathers and children and thus what children are learning about men, masculinity and intimacy.",https://www.jstor.org/stable/24433223,2013,Sociology,10.2307_24433223
0,Sociology and Neoliberalism: A Missing History,"This article argues that neoliberal thought initially positioned itself in relation to classical sociology by developing an economic epistemology in response, on one hand, to Max Weber's methodological writings, and, on the other, to the positivist sociology of figures such as Auguste Comte. These points of contact between early sociological and neoliberalism are addressed in detail in order to consider the challenges that the latter poses to sociological thought. It is argued that because the neoliberal project developed out of an epistemological and political critique of classical ideas of the 'social', this places sociology in a position of strength to advance a critical response to the intellectual basis of neoliberalism.",https://www.jstor.org/stable/24433705,2014,Sociology,10.2307_24433705
0,Introduction: Restructuring for Foreign Investment in Asia Pacific,None,https://www.jstor.org/stable/24491728,1991,Southeast Asian Journal of Social Science,10.2307_24491728
0,Weber's Last Theory of the Modern Business Enterprise,"In spite of important attempts to deal with ch. 2 of Weber's Economy and Society the logical structure and the aim of the chapter are still not explained. It is argued that the structure and content of the chapter can be explained as an attempt to present a conceptual framework for the analysis of the genesis and the development of the modern rational business enterprise, rather than being intended as a general introduction to economic sociology. Three features of Weber's theory of the modern business enterprise are found to be of potential relevance for recent sociological theory: the distinction between two ideal types of rational economic action – budgetary management and profit-making; the analysis of the tensions between formal and substantive rationality; and the analysis of the institutional embeddedness of the modern business enterprise. Weber's theory of the modern business enterprise may be seen as an important, but still unexplored, result of his lifelong studies of the causes of modern capitalism.",https://www.jstor.org/stable/24579609,2002,Max Weber Studies,10.2307_24579609
0,On the Foundations of Athenian Democracy: Marx's Paradox and Weber's Solution,"Marx's unresolved reflections in 1857 on the apparent dissonance between the level of economic development and cultural and political achievements of ancient Greece serve as a poignant introduction to the 'oikos controversy' of some four decades later which had a major impact on Weber's intellectual development. This paper reconsiders Weber's thought in the light of his two-decade-long preoccupation with the methodological and substantive issues raised by that debate. It presents Weber's culminating contribution, the 1909 edition of The Agrarian Sociology of Ancient Civilisations, as a resolution of 'Marx's paradox' as well as his most rounded attempt to overcome the tension between history and theory in accordance with the approach advocated in the methodological essays of 1903–1906.",https://www.jstor.org/stable/24579713,2000,Max Weber Studies,10.2307_24579713
0,Filipino Maritime Students and Seafarers: Defying Dominant Social Imaginaries,"This article explores the lives of Filipino maritime students and seafarers through the analysis of creative productions, such as photographs, artwork, video music and an accompanying ethnographic work. The study analyses 90 photographs consisting of 60 images sent as entries to a photography contest and 30 images retrieved from a Facebook page dedicated to seafarers. These images were used in photo elicitation interviews with seafarers and maritime students to capture their narratives. The research is a critique of how the capitalist system exploits seafarers and maritime students by selling the narrative that seafaring is a profitable profession while veiling the constricting working conditions onboard and that maritime education continues to be promising despite the oversupply of seafarers in the labor market. I draw on the work of Cornelius Castoriadis (1922-1997) through the notion of social imaginaries as knowledge or sets of ideas and perceptions of social life, based on tangible but selected realities. These realities consist of dominant and convenient discourses, dreams, illusions, and desires. The hazard of the capitalist imaginary lies in its presentation as rational that in turn persuades social individuals to adhere to this imaginary in order to benefit from the promise of progress. However the individuals' psyche or imaginary capacity can also enhance their agency through the construction of alternatives that humanize their social conditions. In this article, seafarers are presented as capable of defying or transgressing the dominant imaginaries of society through their own alternative imaginaries.",https://www.jstor.org/stable/24717159,2015,Philippine Sociological Review,10.2307_24717159
0,INTRODUCTION TO THE SPECIAL ISSUE: Disasters Can Lift Veils: Five Issues for Sociological Disaster Studies,None,https://www.jstor.org/stable/24717185,2015,Philippine Sociological Review,10.2307_24717185
0,A Multidimensional Approach: Poverty Measurement & Beyond,None,https://www.jstor.org/stable/24719184,2013,Social Indicators Research,10.2307_24719184
