cultural_score,relational_score,demographic_score,article_name,abstract,jstor_url,year,journal_title,edited_filename,culture_word2vec_cosine,culture_ngram_count.1,cultural_author_count,relational_word2vec_cosine,relational_ngram_count.1,relational_author_count,demographic_word2vec_cosine,demographic_ngram_count.1,demographic_author_count
0,0,1,The Careers of Professional Women and men in Finland,"The different conditions for a successful career of professional women & men were investigated on the basis of a mail questionnaire sent to 581 persons with academic degrees in agricultural sciences, architecture, engineering, law, medicine, & forestry. The sample was stratified according to sex & field of study. The response rate was 80%; 223 women & 230 men returned the questionnaire. Career success was measured by income & own evaluation of the appropriateness of professional placement. The following variables were correlated with the career success of both sexes: broad scope of professional activity, academic degree beyond the lowest one, contact with male co-workers outside working hours, & freedom from homemaking obligations. Among women also good performance in secondary school, faithful service to the same employer, urban location, & progressive attitude toward woman's role in working life were correlated significantly with success. Among men only good academic performance, high prestige of father's profession, job changes, working overtime, keeping up with professional literature, & a non-employed wife were characteristic of those successful in their careers. The results were discussed in terms of sex role differentiation. In addition to household obligations, segregation of the sexes in the working life is also one of the many structural barriers against the equality of the sexes.",https://www.jstor.org/stable/4194060,1972,Acta Sociologica,10.2307_4194060,0.528071225,98,0,0.458738953,1,0,0.442817807,7,0
0,0,0,The Differential Wage Impact of the Immigration Reform and Control Act on Latino Ethnic Subgroups,"Objective. This article tests whether employer sanctions for hiring undocumented workers, a provision of the 1986 Immigration Reform and Control Act (IRCA), adversely affected the hourly earnings of Latino workers. Methods. Using the Current Population Survey Outgoing Rotation Group Files from 1983-1990, a natural experiment framework is developed to assess the differential wage impact of employer sanctions on Latino ethnic subgroups. Results. Estimates of wage changes indicate that workers of Mexican descent saw a sizeable pre-post IRCA decline in their hourly earnings relative to Cuban or Puerto Rican workers. Moreover, this change in wages is not observed among non-Latino white workers. Controlling for the level of enforcement explains part of this decline immediately following the passage of IRCA, and enforcement efforts continue to be a significant factor several years later. Conclusions. The majority of evidence is consistent with the contention that employer sanctions adversely affected the earnings of Mexican workers.",https://www.jstor.org/stable/42956036,2005,Social Science Quarterly,10.2307_42956036,0.52785933,0,0,0.499070585,21,0,0.481217563,9,0
0,0,0,"Profit-Inflation, Poverty and Employment in the Context of Capitalist Development",None,https://www.jstor.org/stable/3517490,1984,Social Scientist,10.2307_3517490,0.52614361,2,0,0.49870646,16,0,0.476384968,9,0
0,0,0,Selective Attrition in a Newly Hostile Regime: The Case of 1980 Sophomores,"For every American birth cohort since 1905 social background effects have declined as the cohort moves through the educational system. Pre-1955 birth cohorts pursued schooling during rapid educational expansion and increasing financial support for higher education. In the 1980s, however, tuitions rose sharply and public financial support for higher education declined. This reversal may have increased the relative importance of social background for college entry. Analysis of High School and Beyond 1980 sophomores suggests that in the 1980s social background became more important for college entry than for high school completion. This finding both captures the experience of more recent cohorts and implies that the previous pattern of declining background effects cannot be understood as primarily the result of selective attrition of the disadvantaged.",https://www.jstor.org/stable/2580411,1988,Social Forces,10.2307_2580411,0.523462653,3,0,0.49143967,14,0,0.500488758,2,0
0,0,0,How the Boyz Really Made It Out of The Hood: Educational Outcomes for African American Boys in Father-Only versus Mother-Only Households,"Using a nationally representative sample of eighth grade students (N=495) from the National Educational Longitudinal Study (NELS), this research examines the relative effects of being in a single parent mother-only versus father-only family on the educational achievement of African-American middle-grade males. Findings are that: (1) only in the presence of socioeconomic class status is there a statistically significant difference between students from these two types of households; (2) African-American male students in mother-only households outperform their counterparts in father-only households; and (3) race, gender, and class are simultaneously intersecting categories/relations in the family experiences and educational achievement processes of African American boys.",https://www.jstor.org/stable/41674888,1999,"Race, Gender & Class",10.2307_41674888,0.518750191,2,0,0.419597328,15,0,0.428282529,6,0
0,0,0,Estimating the Effect of Perceived Risk of Crime on Social Trust in the Presence of Endogeneity Bias,"This study aims to estimate the effect of perceived risk of crime on the social trust probability for Italian men and women, accounting for both observed and unobserved confounding. We use microdata collected by the Italian National Statistical Office for the year 2010 during a multi-scope survey of Italian households. The relationship under investigation is estimated after controlling for observed confounding by using a propensity score weighting approach. To control for both observed and unobserved confounding (better known as endogeneity), a semiparametric recursive bivariate probit approach is ultimately employed instead. Our findings show that the perceived risk of crime has a significant negative effect on the social trust probability regardless of gender and that endogeneity seems to be present for both genders. The paper represents the first such application in which the effect of interest is estimated accounting for the presence of endogeneity.",https://www.jstor.org/stable/24720262,2013,Social Indicators Research,10.2307_24720262,0.515188098,4,0,0.548929989,14,0,0.510032117,10,0
0,0,1,Sex Differences in Distress: The Impact of Gender and Work Roles,"Investigators have suggested that social roles, particularly gender roles, may explain the tendency for women to have higher rates of demoralization than men. Results of studies comparing employed women, employed men, and housewives have been mixed, however, and investigators have begun to consider additional explanatory factors. This paper focuses on a potential source of gender differences in distress that has received relatively little attention: the workplace itself. I consider the extent to which work conditions and the sexual segregation of occupations are related to two measures of distress: demoralization, which is more prevalent among women, and drinking, which is more prevalent among men. Multiple regression analyses indicate that the only work-related factors associated with demoralization are substantive complexity and full-time work, and these have an effect among women only. Full-time work and low levels of complexity are associated with higher levels of demoralization among women. Substantive complexity is also associated with drinking, but only among men; as complexity declines, levels of drinking increase. These findings indicate the importance of considering work-related factors and measures of distress associated differentially with gender when investigating gender differences in distress.",https://www.jstor.org/stable/2136847,1976,Journal of Health and Social Behavior,10.2307_2136847,0.514418125,3,0,0.44608587,18,0,0.436704636,6,0
0,0,0,Ecological and Social Differentials in Mortality: Inequalities by Metropolitan-Nonmetropolitan Residency and Racial Composition,"Studies of differentials in mortality usually have been bivariate and without benefit of a theoretical structure. In this study, mortality is approached through a multivariate framework and conceptualized as an indicator of inequality resulting from differential life chances and styles, which, in turn, reflect general stratification processes. An ecological factor, residency, and a social factor, racial composition, are used to investigate four questions: Do metropolitan counties have lower death rates than nonmetropolitan counties? Does the difference between White and non-White county mortality still favor White counties, and will a racial differential favoring White-designated counties exist when residency status is held constant and when areal social class characteristics are held constant? All counties of the 12-state North Central Region (N = 1056) provide the data. T-test, covariance, and multiple classification analyses are used to investigate the questions. Metropolitan and White counties (with age controlled) displayed lower crude death rates. The latter two questions were answered strongly in the affirmative, indicating, not only that significant residency and racial differences in county mortality exist, but also that, even when controlled for residency status and areal social class, the racial differential persists. Conclusions support the use and conceptualization of mortality as an indicator of inequality. Discussion centers around the persistent racial differential and draws tentatively upon a ""theory of insecurity"" or ""minority group status"" hypothesis for explanation.",https://www.jstor.org/stable/20831105,1979,Sociological Focus,10.2307_20831105,0.513912201,1,0,0.447837174,14,0,0.544824004,66,0
0,0,0,Marital Homogamy the Second Time around," Recent declines in the marriage rate and increases in the prevalence of remarriage point to the need for more careful analysis of the nature of second marriage. Very few sound empirical data are available concerning the mate selection or adjustment processes of second marriages, and this hampers the development of useful, generalized knowledge about remarriage. Utilizing data from the 1970 National Fertility Survey, this paper compares the levels of marital homogamy—in age, education and religious identification—of women in their first marriages and women in their second marriages, as well as in the previous marriages of the twice-wed women. The analysis shows that twice-wed women experience low homogamy in both their current and first marriages. The persistence of this pattern through the application of controls for status, age, and religiosity indicates that the differences do not result primarily from marriage market constraints. Though several caveats are noted, the results support the perspective that some women, either because of their conception of marriage, or because of their mate selection pattern, are disproportionately prone to divorce and remarry. The implications of these findings for divorce trends are discussed. ",https://www.jstor.org/stable/350936,1975,Journal of Marriage and Family,10.2307_350936,0.508616686,0,0,0.502066851,9,0,0.465142161,16,0
0,0,0,Wealth and the Marital Divide,"Marriage patterns differ dramatically in the United States by race and education. The author identifies a novel explanation for these marital divides, namely, the important role of personal wealth in marriage entry. Using event-history models and data from the National Longitudinal Survey of Youth 1979 cohort, the author shows that wealth is an important predictor of first marriage and that differences in asset ownership by race and education help to explain a significant portion of the race and education gaps in first marriage. The article also tests possible explanations for why wealth plays an important role in first marriage entry.",https://www.jstor.org/stable/10.1086/661594,2011,American Journal of Sociology,10.1086_661594,0.506851614,7,0,0.474796861,5,0,0.458800018,7,0
0,0,0,A Multidimensional Approach: Poverty Measurement & Beyond,None,https://www.jstor.org/stable/24719184,2013,Social Indicators Research,10.2307_24719184,0.505757213,6,0,0.494367331,8,0,0.475884169,21,0
0,0,0,Family Structure History and Adolescent Romance,"This study examined the association between family structure history and adolescent romance. Using a national sample drawn from Add Health (N = 13,570), family structure at Wave I was associated with the likelihood that adolescents were involved in a romantic relationship at Wave II and, among those in a relationship, the number of relationships they had since Wave I. Cumulative family instability and its timing were also associated with these outcomes and largely drove the family structure effects. Gender and age interactions suggest that experiences of family instability were more consequential to the romantic lives of boys and younger teens.",https://www.jstor.org/stable/40056361,2008,Journal of Marriage and Family,10.2307_40056361,0.505530179,0,0,0.506898344,12,0,0.423547804,7,0
0,0,0,Immigration and Urban Violence: The Link between Immigrant Latinos and Types of Homicide,"Objective. Despite the perceived relationship between immigration and crime, scholars have advanced largely contradictory images of the effects of Latino immigration to urban areas. The goal of this paper is to establish the link between the size of urban Latino immigrant populations and the frequency of specific types of Latino homicide victimization rates. Methods. This research examines data from the 1980 Supplemental Homicide Reports (SHR) and the 1980 decennial census. While these data might not represent a contemporary situation, they are the only reliable source of information from government statistics. Results. Ordinary least squares regression analysis provides some support for economic deprivation and social disorganization interpretations of violence; however, the role of immigration varies by homicide type (e.g., felony and acquaintance killings) and is limited. Conclusions. These findings stress the need for addressing the link between immigration, urban conditions, and types of Latino homicide victimization.",https://www.jstor.org/stable/42864387,2000,Social Science Quarterly,10.2307_42864387,0.50462991,2,0,0.476016641,15,0,0.508307338,33,0
0,0,0,A Clear Case of Leveling: Income Equalization in The Netherlands,None,https://www.jstor.org/stable/40970808,1979,Social Research,10.2307_40970808,0.501991391,3,0,0.459852695,11,0,0.454355747,1,0
0,0,1,Any Given Sunday: Weekly Church Attendance in a Midwestern City,"I analyze the weekly attendance figures from 71 Protestant churches from across the conservative-to-liberal spectrum in a Midwestern city using multilevel modeling (HLM 6.0). The impact on attendance of factors that are experienced by all churches in the city (bad weather, summer, religious holidays, and secular holidays) and factors unique to individual churches (size, if the church is liturgical or nonliturgical, and denominational affiliation) are assessed to determine if all churches experience similar week-to-week fluctuations or if differences exist based on congregational factors. I interpret the results in light of rational choice theory and the strict church hypothesis in an effort to explain changes in church attendance from one week to the next.",https://www.jstor.org/stable/20486934,2008,Journal for the Scientific Study of Religion,10.2307_20486934,0.498146802,3,0,0.441653669,14,0,0.463025481,3,0
0,0,0,MEXICAN AMERICAN POLITICAL BEHAVIOR IN TEXAS,None,https://www.jstor.org/stable/42859061,1973,Social Science Quarterly,10.2307_42859061,0.496017009,2,0,0.439101219,10,0,0.464105099,13,0
0,0,0,Is Family Cohesion a Risk or Protective Factor during Adolescent Development?,"This study investigated linear aspects of family cohesion using a cohort sequential design. Adolescents (N = 4,677) were surveyed and followed in three cohorts from 6th to 10th grade. Family cohesion was measured using the cohesion subscale of the Family Adaptability and Cohesion Scales. Latent Growth Curve Modeling procedures were conducted to explore whether family cohesion decreased, increased, or remained stable from early to middle adolescence. Results show a linear trajectory with statistically significant decreases in family cohesion from 6th through 10th grades. The findings support the linear nature of the trajectories but the decrease in levels may not be substantive because of the large sample size.",https://www.jstor.org/stable/3599933,1988,Journal of Marriage and Family,10.2307_3599933,0.495601803,0,0,0.520855963,8,0,0.472214907,1,0
0,0,0,Painting Boston Schools for a Fair Wage,None,https://www.jstor.org/stable/41555149,2007,"Race, Poverty & the Environment",10.2307_41555149,0.49339956,0,0,0.500837028,3,0,0.481212407,0,0
0,0,0,"Bringing Home the Bacon: Marital Allocation of Income-Earning Responsibility, Job Shifts, and Men's Wages","Studies show that married men earn more than single men, even when human capital is controlled. There has been little effort to integrate the study of the marriage effect on men's wages with the literature on the division of labor in the household or to understand behavioral processes that link marital status to men's wages. This study addresses both oversights. Three dominant perspectives on the allocation of household responsibilities suggest that married couples are likely to assign more income-earning responsibility to the husband. These perspectives can be extended to predict that married men set higher earnings goals than single men. Married men are likely to be more attentive to opportunities to increase their earnings and to risks that could reduce their earnings. Using data from the National Longitudinal Survey of Youth, this study focuses on men's job-shift processes. Findings indicate that married men are more likely than single men to pursue job-shift patterns that result in greater wage gains and to avoid those that result in lower wage gains and that a portion of the marriage differential in men's wages is attributable to job-shift processes.",https://www.jstor.org/stable/353887,1999,Journal of Marriage and Family,10.2307_353887,0.492547572,3,0,0.48751986,34,0,0.41417101,5,0
0,0,0,Evidence of Human Resource Development in Papua New Guinea,None,https://www.jstor.org/stable/27522375,1999,Social Indicators Research,10.2307_27522375,0.488423645,1,0,0.486279041,5,0,0.50803721,51,0
0,0,0,Latent Structure Models of Mobility,"This paper proposes several latent structure models for the analysis of mobility tables and examines the relationship of these to some earlier mobility models (e.g., the ""perfect"" and the ""quasi-perfect"" mobility models). Data from the classic Danish (5 X 5) and British (5 X 5 and 8 X 8) mobility tables are used to illustrate the utility of these methods in comparative analysis. A model designated as a quasi-latent structure is suggested as a plausible rendering of the structure of mobility for each set of data, and this model is used to derive various kinds of substantive inferences.",https://www.jstor.org/stable/2778345,1981,American Journal of Sociology,10.2307_2778345,0.486867577,2,0,0.498020709,5,0,0.495384425,4,0
0,0,0,"Mental Health, Social Relations, and Social Selection: A Longitudinal Analysis","A wide body of literature documents the effect of social networks and social supports on mental health. Fewer studies, however, have examined the reciprocal effect of mental health on social relationships. This problem is examined using data from a national panel survey of adults aged 20-64. For the sample as a whole, support was found for a social selection process, since psychological distress predicted decreases in primary, but not secondary, social relationships. The extent of primary relationships also were found to be associated with subsequent distress, providing evidence that the relationship between mental health and social environment may be transactional. When examined separately by gender, males but not females were found to be vulnerable to the process of social selection, supporting the hypothesis that the expression of distress is less role-appropriate for men and therefore more likely to invite social sanctions. Social causation effects also were observed only among males.",https://www.jstor.org/stable/2137107,1980,Journal of Health and Social Behavior,10.2307_2137107,0.486060649,1,0,0.510936975,22,0,0.486317277,48,0
0,0,0,Reply to Glenn,None,https://www.jstor.org/stable/2579544,1989,Social Forces,10.2307_2579544,0.484922469,0,0,0.489774823,4,0,0.5177477,0,0
0,0,0,Measuring Underemployment and Inequality in the Work Force,"In a recent article in this journal, Tipps and Gordon (1985) presented new indicators of underemployment and compared them to indicators obtained from the Labor Utilization Framework (LUF) of Hauser, Sullivan, Clogg, and others. In this note the Tipps-Gordon criticisms of LUF are reviewed, the Tipps-Gordon framework is criticized, and both LUF and the Tipps-Gordon approach are compared empirically as well as conceptually. An extension of LUF is also presented.",https://www.jstor.org/stable/27520683,1986,Social Indicators Research,10.2307_27520683,0.482885092,6,0,0.458479762,0,0,0.470556855,10,0
0,0,0,Dependency in Urban Black Families Following the Birth of an Adolescent's Child,"Correlates of change in short-term economic dependency are explored in households of 307 urban black adolescents, approximately half of whom bring babies into the family. Correlates of increased dependency differ with dependency defined as ""proportion of household members employed"" as opposed to ""welfare dependency."" The key explanatory variable with both definitions is the adolescent's employment status. Presence of her baby significantly affects an adolescent's job dependency, but not welfare dependency once prior welfare status is controlled. Multivariate models illustrate the roles of transiency, age composition, household structure and the adolescent's father. The conclusion raises questions requiring examination in larger, more representative samples.",https://www.jstor.org/stable/353236,1982,Journal of Marriage and Family,10.2307_353236,0.482572377,2,0,0.469759881,13,0,0.459493995,6,0
0,0,0,Detection and Determinants of Bias in Subjective Measures,"Many concepts in sociology are difficult or impossible to objectively measure. This limitation forces a reliance on subjective measures that typically contain both systematic and random measurement errors. Systematic errors, or ""biases,"" are the focus of this paper. Campbell and Fiske's (1959) multitrait-multimethod (MTMM) research design is the best known social scientific procedure for uncovering systematic errors, but the data requirements for classical MTMM designs are too demanding for many areas of sociology in which secondary data are the norm. We show that the benefits of the MTMM design are available under more relaxed conditions. In addition, we illustrate how researchers can examine the determinants of systematic errors and gain insights into the potential for confounding or spurious effects caused by systematic errors. We demonstrate the usefulness of these methods using the subjective measures of liberal democracy used in several recent ASR papers and provide additional examples, including measures of the reputational quality of graduate programs and job evaluations for comparable-worth investigations. We conclude that sociologists can do far more to understand the systematic error present in their subjective variables.",https://www.jstor.org/stable/2657559,1990,American Sociological Review,10.2307_2657559,0.480714053,4,0,0.502685785,12,0,0.488387465,4,0
0,0,0,Who's the Boss? Patterns of Control in Adolescents' Sibling Relationships,"The goals of this study were to examine longitudinal changes in perceived control in adolescents' sibling relationships and to describe the nature and correlates of three distinct control patterns: firstborn dominant, equal, and secondborn dominant. Firstborn and secondborn adolescents in 184 predominately European-American families participated in home interviews and a series of phone interviews as part of a longitudinal a study of family relationships and adolescent development. Findings revealed changes in control over 3 years as well as sibling differences. In addition, different patterns of control were linked to qualities of the sibling relationship and to adolescent adjustment. The different roles that firstborn and secondborn siblings assume and why these roles are linked to relationship experiences and adjustment are discussed.",https://www.jstor.org/stable/40929634,2010,Family Relations,10.2307_40929634,0.480583459,7,0,0.505571246,160,0,0.447041363,5,0
0,0,0,Income and Life Satisfaction After Marital Disruption in Germany,"Divorce in Germany and in many other countries is often instigated by the wife, even though marital disruption has much more negative economic consequences for women than for men. Both observations, however, are not necessarily a contradiction. Women may gain something that makes up for the economic loss. On the one hand, using data on income and (general) life satisfaction from the German Socio-Economic Panel Study, this article shows that negative economic changes, as measured by data on household income, are real in the sense that they are reflected in subjective assessments of economic well-being. On the other hand, these changes are relative because other aspects of life improve after marriage dissolution, and this is especially true for women.",https://www.jstor.org/stable/4622452,1975,Journal of Marriage and Family,10.2307_4622452,0.477450848,0,0,0.477281958,19,0,0.451228559,2,0
0,0,0,"The Relationship of Women's Role Strain to Social Support, Role Satisfaction, and Self-Efficacy","The relationship of social support, role satisfaction, and self-efficacy to measures of role strain was explored in a sample of 129 married, employed women with at least 1 preschool-aged child. Self-efficacy in work and parental roles proved to be a significant predictor of these women's work-family conflict and role overload, respectively. In addition, satisfaction with their child care was related to significantly less anxiety about being separated from their young children. Spousal and supervisor support also accounted for significant variation in work-family conflict, but the impact of organizational support on role conflict was fully mediated by job self-efficacy.",https://www.jstor.org/stable/585874,1994,Family Relations,10.2307_585874,0.473189592,5,0,0.471160442,20,0,0.42005235,12,0
0,0,0,"The Impact of the First Birth: Married and Single Women Preferring Childlessness, One Child, or Two Children","This study examines the impact of a first child on three groups of women: 36 voluntarily childless wives and 42 single women wanting to remain childless; 18 mothers of one child by choice and 18 single women who want an only child; and 36 two-child mothers and 42 single women who want to have two children. As expected, the voluntarily childless women, whether married or single, rated the costs of a child higher and the satisfactions lower than did all other women. While married early deciders and married postponers among voluntarily childless wives had similar perceptions of the disadvantages in having a child, wives childless through postponement were more like mothers in their attitudes about the psychological benefits gained in having a child and their attitudes to outside employment. Single women wanting to be childless were more like married early deciders in their perceptions than married postponers. Mothers of one child by choice were not as similar to the voluntarily childless as expected. Mothers of one child by choice revealed childrearing attitudes that showed them to be most different from the voluntarily childless in their perceptions of the costs in having a child, but as more likely than two-child mothers to stress emotional satisfactions, personal development benefits, and gains to the marital relationship in having a child.",https://www.jstor.org/stable/352393,1980,Journal of Marriage and Family,10.2307_352393,0.471590906,4,0,0.427487284,3,0,0.39803037,4,0
0,0,0,Predicting Choices in Asymptotic Decisions: A Comparison of Two Models,"Two models of repetitive choice, the ""discrimination model"" developed by Lindenberg, and the ""satisfaction balance model"" developed by Gray and Tallman are examined. It is shown that the two models yield different directional predictions under certain choice situations. An experimental design is developed involving four treatments which allow for examination of the two models. Results of a regression analysis strongly support the satisfaction balance model as the more general and more accurate model. Implications of this finding for the development of cognitive theories of choice are discussed.",https://www.jstor.org/stable/2786730,1980,Social Psychology Quarterly,10.2307_2786730,0.470443338,0,0,0.519033611,6,0,0.494973034,7,0
0,0,0,Pattern of Organization of the Handloom Industry in West Bengal: Part Two,None,https://www.jstor.org/stable/3516924,1979,Social Scientist,10.2307_3516924,0.469632089,5,0,0.539621532,17,0,0.490249902,3,0
0,0,0,Comparison of Modes of Administration and Response Options in the Assessment of Subjective Health Using the First Question of SF-36,"To compare two modes of administration (self-administered; by interviewer) and two response options format (using words; images of ""facial-expressions"") of the first question of SF-36 (Q1SF-36), and to test its validity. We included 825 participants (20–90 years). Q1SF-36, using words or images, was included in a global questionnaire interview and at the end participants filled the SF-36. The agreement was tested by weighted kappa coefficients (WKappa). Classification Trees were used in the calibration of Q1SF-36 responses, with the physical (PDSF36) and mental dimensions of SF-36. Polyserial correlation coefficients and areas under the ROC curves (AUC) were used for validation. After categorization, using PDSF36 classification trees, the WKappa were 0.770 (self-administered vs. interviewer), 0.569 (self-administered vs. facial-expressions) and 0.566 (interviewer vs. facial-expressions). The WKappa between the PDSF36 and the modes (self-administered, interviewer and facial-expressions) were 0.784, 0.713 and 0.579 and the corresponding polyserial correlation coefficients were 0.784, 0.713 and 0.579. A good discriminatory power was found comparing the modes with the PDSF36 (AUC = 0.907, 0.923 and 0.827), but not with mental dimension (AUC = 0.538, 0.501 and 0.629). The Q1SF-36, by self-administration or interviewer, may be a valid alternative for assessment of subjective physical health, but not mental health.",https://www.jstor.org/stable/41476564,2012,Social Indicators Research,10.2307_41476564,0.467587203,6,0,0.448205948,10,0,0.455208927,14,0
0,0,0,Voters and Nonvoters: The Problem of Turnout in the Nineteenth Century: Southwestern Ontario as a Case Study,None,https://www.jstor.org/stable/1170897,1980,Social Science History,10.2307_1170897,0.466563791,5,0,0.424478054,6,0,0.459741205,7,0
0,0,0,The Influence of Mother's Marital History on the Mother-Daughter Relationship in Black and White Households,"The central question addressed in the paper is whether teenage daughters are more or less likely to take on quasi-adult companionate and confederate roles vis-a-vis their mothers in maritally nonintact as compared to maritally intact homes. This question was investigated using sample survey data from a study of 449 black and white mothers and their teenaged daughters in Detroit, Michigan. Ten different measures of maternal marital history and current marital status, including measures of the presence and participation of father figures in the home, were developed. Criterion measures included single items and composite indexes for three domains of domestic behavior: the socio-emotional relationship between mother and daughter, task sharing, and parenting. Few significant differences were found by marital history for either black or white families.",https://www.jstor.org/stable/351269,1972,Journal of Marriage and Family,10.2307_351269,0.460553795,0,0,0.44580552,6,0,0.410277128,0,0
0,0,0,SOCIOECONOMIC FACTORS RELATING TO FERTILITY: A GHANAIAN LEVEL TEST OF THE CONTEXTUAL THEORY OF FERTILITY,"This paper analyzed the direct and indirect relationships between socioeconomic characteristics of Ghanaian women and their fertility. The characteristics considered in the direct relationships were education, occupation and place of residence. The indirect relationship was considered by adjusting for household assets and the following proximate variable: postpartum abstinence, duration of breastfeeding, contraceptive use, and infant/child mortality. The Ghana Demographic and Health Survey data (GDHS) of 1993 were used and a sample of 2560 married women was selected for analysis. The results of mult iv ari at e analysis show that cumulative fertility, as measured by deviation from the average marital cohort fertility, varies significantly by education, occupation and place of residence. When household assets, postpartum abstinence, breastfeeding, contraceptive use, and infant/child mortality were controlled for, fertility varies significantly by female education, male modern sector jobs, and urban place of residence. Apart from contraceptive use, all the proximate variables are significant predictors of fertility. The findings suggest that socioeconomic factors influence fertility through abstinence, breastfeeding, and infant/child mortality. The implications of these findings are discussed.",https://www.jstor.org/stable/41421163,1999,International Review of Modern Sociology,10.2307_41421163,0.45619449,14,0,0.454490602,40,0,0.474963158,19,0
0,0,0,The Interracial Nature of Violent Crimes: A Reexamination,"Several authors have recently challenged the conception that violent crimes in the United States are disproportionately intraracial. They have posited a special propensity for black offenders to seek out white victims because of black rage and have pointed to the desirable characteristics of white victims. In this paper, three models of the race of offender and victim are developed using aggregate national data on homicide (from the Uniform Crime Reports), rape, aggravated assault, simple assault, and robbery (from the National Crime Surveys.) Whatever measures are used, violent crimes are found to be intraracial to a far greater extent than statistically expected under these models. A structural explanation of these findings is presented.",https://www.jstor.org/stable/2780040,1987,American Journal of Sociology,10.2307_2780040,0.449244529,0,0,0.412953585,2,0,0.438800186,26,0
0,0,0,"Health and quality of life of older people, a replication after six years","Replicating a survey of 875 people 55 years old or more undertaken in September 1999 throughout the former Northern Interior Health Region (NIHR) of British Columbia, in September 2005 a sample of 656 people completed a 22-page questionnaire. The average age of the respondents was 68, with a range running from 55 to 96 years, and 64% were women. Responses to the SF-36 questionnaire indicated that for male respondents aged 55-64, the mean score for the 8 dimensions was 76.1. This mean was a bit higher than the 74.4 mean of 1999. For male respondents aged 65 and older the mean was 69.0, which was also higher than the 68.3 mean of 1999. For females aged 55-64, the mean score for 8 dimensions was 73.1, versus 73.0 in 1999. For female respondents aged 65 and older, the mean score was 67.0, versus 65.4 in 1999. Based on these mean scores for the 8 dimensions, then, it is fair to say that the overall health status of males and females aged 55 years and older in the region in 2005 was at least as good as (i.e., the same as or better than) that in 1999. Comparing 28 average figures for the 2005 respondents on satisfaction with specific domains of life (e.g., financial security, health, sense of meaning) and three global indicators (satisfaction with life as a whole and with the overall quality of life, and happiness) with those of the 1999 respondents, we found that the scores for the 2005 sample were at least as high as those of the other sample. Thus, it seems fair to say that the perceived quality of life of older people in the former NIHR so far as it is revealed in domain and global satisfaction and happiness scores, is at least as good as the perceived quality of life of a similar sample in 1999. Although a large majority perceived increases in crime in the 2 year periods prior to both surveys, smaller percentages of the 2005 sample than of the 1999 sample thought that crime had increased over the past two years, avoided going out at night, feared for their safety, had crime-related worries, engaged in crime-related defensive behaviours and were actually the victims of any crimes. Therefore, it seems fair to say that, so far as crime-related issues are concerned for the two samples of seniors responding to our surveys, there is more evidence of improvement than of deterioration. Applying stepwise multiple regression, each of the eight dependent variables was explained on the basis of four clusters of predictors separately and then a final regression was run using only the statistically significant predictors from the four clusters. Broadly speaking, 7 SF-36 health status scales explained from 28% to 45% of the variance in the 8 dependent variables, running from satisfaction with the overall quality of life (28%) to the single item measure of general health (45%). The seven predictors in the Social Relations cluster explained from 7% of the variance in the SF-36 General Health scale scores to 57% of the variance in the Life Satisfaction scores. The four predictors in the Problems cluster explained from 10% of the variance in the SF-36 General Health scale scores to 24% of the variance in the SWLS scores. The 11 predictors in the Domain Satisfaction cluster explained from 14% of the variance in the SF-36 General Health scale scores to 64% of the variance in the SWB scores. Putting all the significant predictors together for each dependent variable, in the weakest case, 4 of 11 potential predictors explained 33% of the variance in the SF-36 General Health scale scores and in the strongest case, 9 of 15 potential predictors explained 70% of the variance in Life Satisfaction scores. Among other things, these results clearly show that respondents' ideas about a generally healthy life are different from, but not independent of, their ideas about a happy, satisfying or contented life, or about the perceived quality of their lives or their subjective wellbeing. Finally, the 7 core discrepancy predictors of MDT plus incomes were used to explain the eight dependent variables. From 13% of the variance in the SF-36 General Health scale scores to 57% of the variance in SWLS scores was explained using those predictors. Based on an examination of the Total Effects scores for the predictors of the 8 dependent variables, the most influential predictors were Self-Wants, followed by Self-Others and then Self-Best. In other words, the most influential discrepancy predictors of respondents' overall life assessments were those between what respondents have versus what they want, followed by what they have versus what others of the same age and sex have, and then by what they have versus the best they ever had in the past.",https://www.jstor.org/stable/20734512,2007,Social Indicators Research,10.2307_20734512,0.430233657,0,0,0.427867621,58,0,0.436036319,6,0
0,0,0,The Ayta woman in servitude: An Agent of Socioeconomic Transformation in the Resettlement,None,https://www.jstor.org/stable/44243065,2001,Philippine Sociological Review,10.2307_44243065,0.428627312,5,0,0.392804444,6,0,0.389980525,0,0
0.5,0,0," The Creation of a Collective Identity in a Social Movement: The Case of ""Solidarność"" in Poland ",None,https://www.jstor.org/stable/657729,1983,Theory and Society,10.2307_657729,0.7117264271,25,0,0.6513018012,24,0,0.6088840365,9,0
